task_id,precision,token_count,mean_nll,median_nll,mean_top1_margin,mean_topk_entropy,worst_decile_nll,status,expected_solution_sha256,generated_solution_sha256,model_sha256
Mbpp/240,q4,123,0.01988115053018873,-0.0,17.850404059555892,0.03948735414504515,0.004072022112086414,matched,c3abd6595e546fbe9ac6a843945c62e0fc5c278a26174ccc914800cf09753e25,c3abd6595e546fbe9ac6a843945c62e0fc5c278a26174ccc914800cf09753e25,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/244,q4,142,0.04843692361801338,2.3841860752327193e-07,13.982822729815934,0.09427936807127617,0.12883323729038237,matched,45621c1fe86a1b39df720f5bfbf13f0ae495177862b39b0b90392a0025eb6923,45621c1fe86a1b39df720f5bfbf13f0ae495177862b39b0b90392a0025eb6923,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/259,q4,164,0.034544607756083555,1.1920930376163597e-07,14.381755404088088,0.07366431522595868,0.0920505665242672,matched,48c3190a4f731e46ebd15e01c30ddcdb32f7a9a6a7f926a380b87f5336170d13,48c3190a4f731e46ebd15e01c30ddcdb32f7a9a6a7f926a380b87f5336170d13,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/276,q4,83,0.01003058617730955,-0.0,18.645206058739912,0.023710489431000625,3.302154364064334e-05,matched,95c9cd2e0eb6fed83e507f27bffbc6b4f8e51a4bccad9c15114c219eef09a60a,95c9cd2e0eb6fed83e507f27bffbc6b4f8e51a4bccad9c15114c219eef09a60a,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/3,q4,142,0.007946869168319467,-0.0,19.42073751320318,0.017306631768552388,0.00017134857116616318,matched,9882fbd905adb412f46c2cf7e0cd52c4175bbf3253ac80ac94388324a9ff77e1,9882fbd905adb412f46c2cf7e0cd52c4175bbf3253ac80ac94388324a9ff77e1,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/300,q4,340,0.04649611154318879,2.3841860752327193e-07,14.865879970926247,0.09659393468638523,0.1279956713318825,matched,b9ca0d02434c7a90429306122688c554f95a3f1c02c212b6b7e54f31a7ff0498,b9ca0d02434c7a90429306122688c554f95a3f1c02c212b6b7e54f31a7ff0498,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/311,q4,512,0.17965948659260844,0.006429991219192743,7.878225331466784,0.3633642621987057,0.6539231479167938,matched,50a1dce50d75216d148a1fabb9f98006e5cf43176ba59e59f089881a6f597003,50a1dce50d75216d148a1fabb9f98006e5cf43176ba59e59f089881a6f597003,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/392,q4,219,0.05048597110281832,3.576279254957626e-07,14.051676940364539,0.10744507794879292,0.09842136353254317,matched,30c66e8fa2fee62247b639c0e2561960bb23493adfdd7b5a7d34f8a1e0fc1d8d,30c66e8fa2fee62247b639c0e2561960bb23493adfdd7b5a7d34f8a1e0fc1d8d,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/419,q4,105,0.015650122178286503,-0.0,16.765391230911185,0.03535286788777253,0.010919851064682004,matched,a7c73147536edfebc30e2e5174b61622fdb4b46db072acd6efa0ab3794d85a8d,a7c73147536edfebc30e2e5174b61622fdb4b46db072acd6efa0ab3794d85a8d,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/429,q4,185,0.04469151929536871,-0.0,15.355248456249843,0.09276878661034521,0.1469894230365753,hash_mismatch,8c3dabfaae6f2e8b5ddfa1b5d92513fff04e184146480121da29d7829994c9f3,ec72d95138c6ad5ac8adf68f9f7ef4d2ed1cd2db94de290a3c93ca4fe5313232,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/456,q4,71,0.01701265154925765,-0.0,15.721718183693755,0.037004673336142296,0.01064606849104166,matched,2ccd39656e87c12128272e156be9a6176123485bd4ef7a229ad0aaaff1bce127,2ccd39656e87c12128272e156be9a6176123485bd4ef7a229ad0aaaff1bce127,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/458,q4,77,0.007211458983655141,-0.0,17.94918489008106,0.02139237885894998,0.0009460232045967122,matched,ef3c1072b7aecb673154910c0ad43413e49745917c0c816010d0a1628d25a1a9,ef3c1072b7aecb673154910c0ad43413e49745917c0c816010d0a1628d25a1a9,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/462,q4,62,0.016271680618571843,1.0132794727724104e-06,14.442899585706487,0.040855355627568785,0.009271951671689746,matched,66896a6b39175eee98f495d28b0a471cbdbfc92ec1c84ab00f112df3b6081965,66896a6b39175eee98f495d28b0a471cbdbfc92ec1c84ab00f112df3b6081965,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/476,q4,120,0.0234766443826364,-0.0,16.528980797006927,0.04424636118272495,0.028375384211540216,matched,5d716641c6e7e364c2de00eb785ec24090c72d630223d35db2426c2b0a24d226,5d716641c6e7e364c2de00eb785ec24090c72d630223d35db2426c2b0a24d226,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/566,q4,122,0.0056928620686154995,-0.0,18.51607428909171,0.015949979273263318,0.0010084768757224077,matched,48da2e206a6f954d5c715ce3ea5b2153f86d0061ef2fc2dfe613bdeb276f700e,48da2e206a6f954d5c715ce3ea5b2153f86d0061ef2fc2dfe613bdeb276f700e,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/572,q4,102,0.029656090989174752,2.384186146286993e-07,14.525957824136354,0.060213110683887704,0.04566664882004261,matched,f3007dfbb5e38c1192a8a4d0872eebf1b881e8c6d634c1b33444ddca7b014611,f3007dfbb5e38c1192a8a4d0872eebf1b881e8c6d634c1b33444ddca7b014611,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/578,q4,154,0.019700903396097504,-0.0,19.091060768862278,0.03769871248361952,0.000406974003999494,matched,8896453edd97a66fec5f2e7410170dc73a9a91139100732cdc08aa310a1edd62,8896453edd97a66fec5f2e7410170dc73a9a91139100732cdc08aa310a1edd62,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/58,q4,79,0.008188307453863786,-0.0,18.07851710408292,0.01651675787513137,0.0006419276469387112,matched,271d35ae286eb36e9cd8fae88023c3953f65b9e645bca895a7142497ce416f2c,271d35ae286eb36e9cd8fae88023c3953f65b9e645bca895a7142497ce416f2c,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/589,q4,208,0.04251073890616946,3.576279254957626e-07,14.30037622767536,0.08919191873787008,0.1516648590564727,matched,66d0e2e07e1cd694a5a513c907ba04640907751b46fb675f65b16d299359c5e6,66d0e2e07e1cd694a5a513c907ba04640907751b46fb675f65b16d299359c5e6,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/599,q4,147,0.013013672688756212,-0.0,17.673635005928656,0.02736876213897251,0.002578798355534671,matched,269067cd71c8703cfdc5435e81c07be7fb8c94726233c9f7489cb98e256a27ba,269067cd71c8703cfdc5435e81c07be7fb8c94726233c9f7489cb98e256a27ba,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/600,q4,66,0.001140218927325951,-0.0,18.708660992574288,0.0051271870710787835,0.00017004076653392985,matched,e889b9a1763af859d550777e30bc4fad15353abd4eb17cec0e0e5c34ffc8e3c4,e889b9a1763af859d550777e30bc4fad15353abd4eb17cec0e0e5c34ffc8e3c4,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/603,q4,323,0.07683729414683398,4.768372718899627e-07,14.469170104149972,0.16047652108243107,0.2988502621650696,hash_mismatch,f7ba32dfcd42cbba8f06d81d0a3cbfce9e661fe5a4ea9f5eb473cf0373407482,68f3fa92c2474ed6fcf163be96416760f29f6d330a931526866060767a9c8d86,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/605,q4,165,0.0074027380157460675,-0.0,19.46000381808481,0.01763484239899099,0.00021378180827014105,matched,2e079cc43459eddb3446d475af0df6fb32850305089fd45f4fe0dc73da293d1f,2e079cc43459eddb3446d475af0df6fb32850305089fd45f4fe0dc73da293d1f,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/607,q4,121,0.012595160245845047,-0.0,16.091674544297025,0.0299210315304693,0.004128742031753063,matched,f5c18e7a0710769e99993d112dd24d50531f0f7613af4676c5c31249b5b5bbe4,f5c18e7a0710769e99993d112dd24d50531f0f7613af4676c5c31249b5b5bbe4,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/608,q4,331,0.029973320566699,-0.0,16.405444085761797,0.06502297499493578,0.05363348498940468,matched,5efc689b9df972ce2ecdf9c396585e0404d90ffde6e3e453256f2ccaa6487824,5efc689b9df972ce2ecdf9c396585e0404d90ffde6e3e453256f2ccaa6487824,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/611,q4,125,0.02298238241825493,2.3841860752327193e-07,14.645485746739768,0.04557277198111564,0.008296527899801731,matched,a03a81045f520e944013f6911199d587248bc111af57a6269fbf94ef878f84ad,a03a81045f520e944013f6911199d587248bc111af57a6269fbf94ef878f84ad,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/616,q4,48,0.03308147547464498,5.960465188081798e-08,16.949511156898527,0.05800614597213188,0.04695020830258725,matched,462bb5e76b1dc890b43b790746ec3a6ad8d6bfbeec773d9d7cfdda52630d47f2,462bb5e76b1dc890b43b790746ec3a6ad8d6bfbeec773d9d7cfdda52630d47f2,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/622,q4,287,0.03014837215432652,-0.0,17.35913257259679,0.06219463386062377,0.027215224876999844,matched,9427ed29ee46c7cd03bcc1d8838f598408bfba3338cdca75b4dcf60b8e56ed52,9427ed29ee46c7cd03bcc1d8838f598408bfba3338cdca75b4dcf60b8e56ed52,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/623,q4,86,0.014181818201388568,-0.0,16.941883574570046,0.03447446731947973,0.003168249037116766,matched,70976da62668f30de1f633feece7004019f6c8d5225be0f72030499ed0e9edc7,70976da62668f30de1f633feece7004019f6c8d5225be0f72030499ed0e9edc7,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/632,q4,145,0.030184393725397347,3.576279254957626e-07,15.091966084555429,0.05922726759690305,0.03207563683390617,matched,de06e3033b01d0be15aa19cda08b925df641f33a7d0054a30decb192927e31dd,de06e3033b01d0be15aa19cda08b925df641f33a7d0054a30decb192927e31dd,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/638,q4,512,0.1933824273617599,0.0015887691988609731,9.60959484552968,0.35836448332043047,0.7392422318458557,matched,de5d4ef8298b6781e724190a7cc378eadc206a96f6227f31d72f44448d0b50e4,de5d4ef8298b6781e724190a7cc378eadc206a96f6227f31d72f44448d0b50e4,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/643,q4,61,0.03841968975196083,4.0531240301788785e-06,13.019142978063451,0.08857439261329003,0.07621268182992935,matched,4f04e3ced9b1c9a18971ac25d048f91ea56c62c97ccc41c9948d96e4e5dae0dc,4f04e3ced9b1c9a18971ac25d048f91ea56c62c97ccc41c9948d96e4e5dae0dc,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/722,q4,146,0.020792513403395656,-0.0,16.37855397375947,0.051283817072203995,0.05311091057956219,matched,2b8866149cd65cdfb4064b8499a208caf46ac7005ab6603df8c4f9e9d41145b9,2b8866149cd65cdfb4064b8499a208caf46ac7005ab6603df8c4f9e9d41145b9,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/726,q4,69,0.02966611940173088,-0.0,18.33807943124457,0.04657886744103078,0.005343927722424268,matched,8d38c780392ab2b6a4d07b418de3013e355e336bc92c2d1be4bfa9efcc3add93,8d38c780392ab2b6a4d07b418de3013e355e336bc92c2d1be4bfa9efcc3add93,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/734,q4,76,0.02115847555133555,-0.0,17.575194062444552,0.05345516862000901,0.04352211020886898,matched,85326ac13bd5dbe4521b7578f7b02f503290bb9807448c37e16c27b51f007e3d,85326ac13bd5dbe4521b7578f7b02f503290bb9807448c37e16c27b51f007e3d,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/735,q4,391,0.09005298581174026,0.00031714700162410736,10.2047970629998,0.18648300206834126,0.3210916519165039,matched,ee1a317fb554f9b92dba59ee160649aad20da2ef98ad60f49b03b23ec7184b69,ee1a317fb554f9b92dba59ee160649aad20da2ef98ad60f49b03b23ec7184b69,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/748,q4,266,0.08374336952681156,1.406679530191468e-05,11.937720998031374,0.17123042566744057,0.3603568971157074,matched,e82c5852768966d0ccb17cf5bd02a583dc8b0e3daab54bbacc0ceb930582a480,e82c5852768966d0ccb17cf5bd02a583dc8b0e3daab54bbacc0ceb930582a480,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/749,q4,65,0.045038435266991646,5.960466182841628e-07,14.479944940539083,0.06623016771508784,0.013737877272069455,matched,634a4719c73d46379305e94ab4177a751d539a3eb6940136da338b2892c4f70d,634a4719c73d46379305e94ab4177a751d539a3eb6940136da338b2892c4f70d,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/75,q4,105,0.01175134348996927,-0.0,17.912849426302316,0.024769124067184546,0.0009715746389701962,matched,7ee817acb7a451f6818f62c6af488b7c594bcdcfe062670ae29fee30f8c29c77,7ee817acb7a451f6818f62c6af488b7c594bcdcfe062670ae29fee30f8c29c77,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/750,q4,78,0.030421844302410524,1.1920930376163597e-07,15.000083222196322,0.0580207250067312,0.043064499646425246,matched,89b129aaf2b2a7f89291c2f071c73d8389b9465e335eb328aee9f71132c60f41,89b129aaf2b2a7f89291c2f071c73d8389b9465e335eb328aee9f71132c60f41,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/752,q4,184,0.018502602896520136,-0.0,18.90523601763089,0.03938061493008187,0.00874663209542632,matched,f7a3ee3ad0a3464eca1c734a3c8b3a18b5e51164bbb9e300ec1094796c58a70e,f7a3ee3ad0a3464eca1c734a3c8b3a18b5e51164bbb9e300ec1094796c58a70e,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/757,q4,486,0.1288791417130587,0.0016556383343413472,9.229283960951026,0.27077833335397417,0.5023821890354156,matched,e47bdb591a09d4d0aa963a90f11120fb43ec97683716422e9fa0e1dc73810073,e47bdb591a09d4d0aa963a90f11120fb43ec97683716422e9fa0e1dc73810073,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/759,q4,146,0.04094383855190513,3.695494797284482e-06,13.271353473812283,0.08616749806063095,0.08560343645513058,matched,d8ef0f48061938e69f92cb00027cf596cce74ba719719b42d94668e3bf70d2ee,d8ef0f48061938e69f92cb00027cf596cce74ba719719b42d94668e3bf70d2ee,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/767,q4,118,0.0159000491915068,-0.0,18.19173063966976,0.03766585615615099,0.0052083466667681814,matched,472b426dc891ad8117a0ca0e85fbdb3ecef68c4603cf4c7bafb2d2a96e538c0a,472b426dc891ad8117a0ca0e85fbdb3ecef68c4603cf4c7bafb2d2a96e538c0a,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/780,q4,211,0.04112305555253915,5.960466182841628e-07,13.853578317968081,0.09827445855719218,0.1351725161075592,matched,5d3fb17a11426b02f14a1bc79bf6bc91d00eeb701bbdb8424c563b02c79457ad,5d3fb17a11426b02f14a1bc79bf6bc91d00eeb701bbdb8424c563b02c79457ad,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/79,q4,74,0.004380618796896303,-0.0,17.15511539055293,0.012046671086069008,0.0012929100077599285,matched,ad5884741855de217bf48144b362bec3921d0e74a717eeb5a620e5fbda66d7ff,ad5884741855de217bf48144b362bec3921d0e74a717eeb5a620e5fbda66d7ff,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/80,q4,135,0.019730540453223894,-0.0,16.97892023600368,0.03503028296739618,0.006294484157115221,matched,e732d49e7bf0d221d50c915a0cf442dcc70ea980f48ea09ed340edbf9a02d726,e732d49e7bf0d221d50c915a0cf442dcc70ea980f48ea09ed340edbf9a02d726,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/85,q4,83,0.020422700444756293,-0.0,17.030517476363936,0.04222333727752431,0.01601511407643555,matched,9634c283e4a05789f0dc92fa9b331aff46cdffdeb70a22cde51bc2c868b6ba77,9634c283e4a05789f0dc92fa9b331aff46cdffdeb70a22cde51bc2c868b6ba77,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/86,q4,117,0.038212355542862016,1.1920930376163597e-07,16.13898992879323,0.06337440412372508,0.008037281408905979,matched,1076f3c3d998f6360cc2ac97f41c7f6ec6632cbd7ccf73e2b3353244c6ae40d7,1076f3c3d998f6360cc2ac97f41c7f6ec6632cbd7ccf73e2b3353244c6ae40d7,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/92,q4,329,0.031819847036984004,1.1920930376163597e-07,14.888120376953983,0.06916344897123687,0.047896030545234676,matched,260f6cbf5a38c249a2da42e7f2bcabae844751e4cb567cdef44df1ee611efa58,260f6cbf5a38c249a2da42e7f2bcabae844751e4cb567cdef44df1ee611efa58,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/97,q4,47,0.005619603885808969,-0.0,18.78630808631581,0.017971445057993467,0.003582471981644629,matched,59afc15f1b5fe6e199ffd05b24195c6b2f716fafd5d19b9afc224d9bc3bc0e7a,59afc15f1b5fe6e199ffd05b24195c6b2f716fafd5d19b9afc224d9bc3bc0e7a,3605803B982CB64AEAD44F6C1B2AE36E3ACDB41D8E46C8A94C6533BC4C67E597
Mbpp/101,q8,105,0.013728648670041144,-0.0,19.661253191781515,0.02798172455562242,0.00031681348918937146,matched,0fb43292a4bda80c9125152df7538d2bac36852105d05d3a6d79fe5a68d32b86,0fb43292a4bda80c9125152df7538d2bac36852105d05d3a6d79fe5a68d32b86,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/123,q8,202,0.020374522579365093,-0.0,16.884431227960622,0.043628069499691426,0.018744969833642235,matched,4ed2e316d30d4db0a84c806796c9a939767782b8c3c6147714d5ca70a5450f75,4ed2e316d30d4db0a84c806796c9a939767782b8c3c6147714d5ca70a5450f75,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/128,q8,112,0.019437311653719647,-0.0,16.543494786896737,0.043096603313547144,0.002321978448890149,matched,55ad86e2c986ab03030c6696bd1b11c80edac085b9a2183c1c57e8df2f8977a2,55ad86e2c986ab03030c6696bd1b11c80edac085b9a2183c1c57e8df2f8977a2,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/141,q8,252,0.04461240800554636,6.556513199029723e-07,13.708252633290142,0.08788713796528239,0.09561368823051451,matched,9db3fbec32bf655138fcc8c4230dba336a924381b66c7f91d8516b9b8e62cf38,9db3fbec32bf655138fcc8c4230dba336a924381b66c7f91d8516b9b8e62cf38,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/142,q8,129,0.014138858416950109,-0.0,19.13434624582601,0.030104122952150935,0.0016828725114464752,matched,63e6aa77e71fdedb69f434000e4e7df6ff84959d3a5dc6f07b939a65dbd353ef,63e6aa77e71fdedb69f434000e4e7df6ff84959d3a5dc6f07b939a65dbd353ef,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/160,q8,417,0.025873688951462498,-0.0,18.645094368060068,0.054355689796095105,0.010994789563119412,matched,ddea7e7bb0700762fa6bfc5cb388d6150b384205074ef9ab068b235c4d94fe83,ddea7e7bb0700762fa6bfc5cb388d6150b384205074ef9ab068b235c4d94fe83,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/165,q8,184,0.03324003600757146,2.3841860752327193e-07,15.141022014045777,0.063816177374125,0.047333097830414755,matched,48d36058283cf0df218b54920806fe60ef5c44a8db9c08a034f5db68c75281da,48d36058283cf0df218b54920806fe60ef5c44a8db9c08a034f5db68c75281da,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/227,q8,33,0.007034795656320477,-0.0,18.494026159795876,0.01612737531912221,7.700949754507747e-06,matched,20b77fb2826943f116b725ba1235efdf77c240740239c8d156a54ece2e3b24c4,20b77fb2826943f116b725ba1235efdf77c240740239c8d156a54ece2e3b24c4,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/238,q8,93,0.005191805376751539,-0.0,18.835601437641778,0.014153638605866803,0.0001008087980153504,matched,85945c86d82ce427b29a66cea785969f6812782a96249fa856f1ebb2acf55745,85945c86d82ce427b29a66cea785969f6812782a96249fa856f1ebb2acf55745,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/240,q8,123,0.013399816368129815,-0.0,18.164632403041814,0.025319187867713516,0.0004703456012066452,matched,a98bca1973a19929aacc9c9fbcc9c98f088918c1eada856e3e11ac87a9586578,a98bca1973a19929aacc9c9fbcc9c98f088918c1eada856e3e11ac87a9586578,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/244,q8,153,0.02071403497206905,-0.0,17.63403481620567,0.033436109350546896,0.0025976575911045054,matched,837f98c62cc5a04b8ee29553ae9203eceba307e9660e13b99a6584dea67c7133,837f98c62cc5a04b8ee29553ae9203eceba307e9660e13b99a6584dea67c7133,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/259,q8,138,0.05226543320173558,-0.0,15.739456827321797,0.09401590847839497,0.16334448009729383,matched,9e235f7737e4d98e5fc6cac0c1ec05a74b8d306836cae55adc5826be5ea11c82,9e235f7737e4d98e5fc6cac0c1ec05a74b8d306836cae55adc5826be5ea11c82,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/276,q8,42,0.037502326875716176,-0.0,18.421732733906943,0.04858837570807348,1.2374005109450076e-05,matched,548814543b035147a6b9aacb7e807d0994472f138cdcdbc1a489db75be6faa77,548814543b035147a6b9aacb7e807d0994472f138cdcdbc1a489db75be6faa77,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/3,q8,142,0.017289253752004886,-0.0,19.20885088563636,0.02939997845577913,8.446335123153403e-05,matched,9917b05c06b163c1d7ad3975acfc7b00817e2121eafc2071f8a29b4d625dcd15,9917b05c06b163c1d7ad3975acfc7b00817e2121eafc2071f8a29b4d625dcd15,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/300,q8,278,0.049289784299917996,1.1920930376163597e-07,15.319757854238155,0.09321792241552458,0.10635545700788496,matched,e769d589c80af7008a36d4c800bd7d2bcf0c717330c467e7b9feb0f60059f413,e769d589c80af7008a36d4c800bd7d2bcf0c717330c467e7b9feb0f60059f413,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/311,q8,512,0.20182915438606314,0.01630803383886814,7.082812526620115,0.38314874345658334,0.6867442727088928,matched,e0cebfa500fd69a8c8ffcac2c0700465202bd8d5a61d573d856a25e469a62e13,e0cebfa500fd69a8c8ffcac2c0700465202bd8d5a61d573d856a25e469a62e13,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/392,q8,192,0.04383825121533036,-0.0,16.82056741619397,0.08247866926997521,0.0701720956712961,matched,5bd88eb289cb810b1a16dd1eeede06751e2c82df51a3b2b9bbafbcb9e00418d4,5bd88eb289cb810b1a16dd1eeede06751e2c82df51a3b2b9bbafbcb9e00418d4,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/419,q8,50,0.0035651793991254978,-0.0,18.25235250801695,0.009848839984594352,0.0001114138547563925,matched,503d43c020467750ab1b06c1ec1364f6278face5b27135fa666065a1f51a3751,503d43c020467750ab1b06c1ec1364f6278face5b27135fa666065a1f51a3751,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/429,q8,147,0.026212680056306836,1.1920930376163597e-07,14.87814857444763,0.06558521810129385,0.05546422749757766,matched,8f6a4e8ee317ec94d82f686ec16c68db9caec6a534c57168fba454b2ceecba1d,8f6a4e8ee317ec94d82f686ec16c68db9caec6a534c57168fba454b2ceecba1d,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/456,q8,70,0.019905880297011843,-0.0,15.9269161958874,0.049968550551626585,0.04519055411219597,matched,c9976e1030ed40c3c29c1e97f6bc1ffe54836034b2a0a9050e77d29c73650ae1,c9976e1030ed40c3c29c1e97f6bc1ffe54836034b2a0a9050e77d29c73650ae1,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
Mbpp/458,q8,89,0.017362198357986518,-0.0,19.519347189962378,0.03109380007113011,0.0005491168005391951,matched,3fce1597266052972a3621e95563930279ab7dfec676413c53368a0cfe1c7b09,3fce1597266052972a3621e95563930279ab7dfec676413c53368a0cfe1c7b09,391C1E410FD9F4CF2DE2B510273B56A84C19CE18F4FA3BFB3774031DAC4EF068
